Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Precip_Accumulated,Temp_Mean,Sun_Hours,Soil_pH,Soil_Humidity,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Soil_Organic_Carbon,Planting_Month,Harvest_Month,Season_Kharif,Season_Rabi,Season_Summer,Season_Winter,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Delhi,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jammu and Kashmir,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Puducherry,State_Punjab,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal
1635230.0,2288114,2354.4,161560724.0,474216.7,0.13956521740000002,117.56,23.106153846153845,0.016547663076923,4.95,47.66361702808127,2.2666666666666666,27.086952915290563,274.6089147318945,0.4503906645660461,11,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000.0,104249,2964.9,4050800.0,11890.0,0.254,7.06,28.20307692307692,0.0207421476923076,7.475,47.6262533121142,0.5666666666666667,20.597424907303896,206.4844783982622,0.2267357592939456,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15439.0,46925,2964.9,1525373.2,4477.31,0.30400000000000005,9.98,28.44192307692308,0.0209009215384615,7.475,48.67846105607611,0.5666666666666667,22.54747563944976,161.25309914622324,0.7600046101335707,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079193.0,2599170,1260.8,106624268.4,312965.97,0.23107407410000003,41.86,23.737692307692303,0.0197260615384615,6.555555555555555,49.206723867038114,0.9446072796934866,33.75307442580286,275.05430828783994,0.5364189150358986,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51782.0,106072,1260.8,5116061.6,15016.78,0.20542857140000004,72.27,23.34076923076924,0.0203165723076923,6.555555555555555,45.542012235530045,0.9446072796934866,47.89449006196728,315.8613061847861,0.4177315228565966,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295830.0,951569,1260.8,29228004.0,85790.7,0.299375,41.86,23.737692307692303,0.0197260615384615,6.555555555555555,47.37556388418023,0.9446072796934866,38.383273109118,251.24226784569908,0.4883014519058939,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120217.0,235849,3151.5,11877439.6,34862.93,0.1856923077,89.29,27.41076923076923,0.0180684276923076,8.185714285714285,46.46161117391348,0.9446072796934866,13.818978731376996,248.9184607865385,0.3023263407724631,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57700.0,144872,3151.5,5700760.0,16733.0,0.2116153846,89.29,27.41076923076923,0.0180684276923076,8.185714285714285,44.847380733065336,0.9446072796934866,26.60533488698077,208.03624979646435,0.443973073342511,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174714.0,346022,3151.5,17261743.2,50667.06,0.19371428570000002,164.7,27.12846153846154,0.0184025907692307,8.185714285714285,44.94302112831001,0.9446072796934866,32.84454680698737,264.14655639417725,0.3353628685793569,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105402.0,149742,6552.7,10413717.6,30566.58,0.15100000000000002,84.53,19.13076923076923,0.0159641446153846,5.720000000000001,49.857770772393344,0.8400000000000001,21.985957528668493,254.87545354503965,0.3740932468721737,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425002.0,740688,2152.5,41990197.6,123250.58,0.1751111111,54.52,25.81384615384616,0.0163655446153846,5.720000000000001,48.75893250320634,0.8400000000000001,19.19775986583149,251.1268107465829,0.3111210981291195,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450473.0,4921984,2152.5,143306732.4,420637.17,0.32200000000000006,54.52,25.81384615384616,0.0163655446153846,5.720000000000001,44.57233154041725,0.8400000000000001,30.88270075249484,287.316230315192,0.7763505825215663,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4028620.0,7653780,2152.5,398027656.0,1168299.8,0.17816666670000003,116.1,25.799230769230768,0.0168750553846153,5.720000000000001,47.09966619649989,0.8400000000000001,20.3983622670124,292.3930197258932,0.7770957192817386,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557220.0,514156,2201.8,59137758.6,150449.4,0.1094782609,57.33,23.25,0.0167539015384615,4.95,46.54582801463106,2.2666666666666666,24.00952124009465,304.130386541603,0.5073199022576181,9,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294654.0,653783,2201.8,31271629.02,79556.58,0.19904347830000002,57.33,23.25,0.0167539015384615,4.95,45.448941119943655,2.2666666666666666,27.027044138623904,309.79705553728456,0.4764813525534394,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793994.0,2692709,2201.8,190396583.2,484378.38,0.1501304348,126.75,22.803461538461537,0.0166275553846153,4.95,44.63613073367529,2.2666666666666666,25.815702374234142,219.5548472068822,0.4533580082009756,11,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40500.0,96281,3879.3,4298265.0,10935.0,0.238,2.92,28.68076923076924,0.0210596953846153,7.475,46.954924483232965,0.5666666666666667,23.102642707571377,280.65929248076804,0.0744101055694249,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16213.0,43642,3879.3,1720685.69,4377.51,0.269,4.94,28.54769230769231,0.0210099461538461,7.475,49.73533944986106,0.5666666666666667,38.75252549833144,269.09857026600525,0.4895029593353273,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121525.0,252876,2914.6,12897448.25,32811.75,0.20815384620000002,75.41,26.846153846153847,0.0187367538461538,8.185714285714285,47.19444407597714,0.9446072796934866,15.122874234443977,317.944495844469,0.5021448646869158,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58021.0,144551,2914.6,6157768.73,15665.67,0.2292857143,75.41,26.846153846153847,0.0187367538461538,8.185714285714285,50.17722029327992,0.9446072796934866,9.548750299189413,233.34740554462107,0.3424176488478873,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170228.0,373259,2914.6,18066297.64,45961.56,0.20971428570000003,140.87,26.837692307692308,0.0185528907692307,8.185714285714285,44.57860656661604,0.9446072796934866,31.33643942642581,272.3297915322175,0.4022681542039233,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102482.0,156887,6200.3,10876414.66,27670.14,0.1605714286,74.36,19.588461538461537,0.0161800892307692,5.720000000000001,48.40376047422876,0.8400000000000001,26.816865540009037,275.32076985807146,0.3340050640612459,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929.0,13846,6200.3,416984.77,1060.83,0.1755714286,168.13,19.14423076923077,0.0159366046153846,5.720000000000001,49.2907189214479,0.8400000000000001,19.452417499778843,196.52259419895785,0.3963495821547159,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25444.0,59433,1434.5875,2700371.72,6869.88,0.261,32.78,27.736153846153847,0.0199675107692307,6.609240608075417,46.61861271854923,1.15,22.583364460307703,252.80336866680057,0.5733438488694163,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427155.0,827970,2318.1,45333960.15,115331.85,0.1868888889,61.58,25.784615384615385,0.0173845661538461,5.720000000000001,46.60695544014825,0.8400000000000001,22.496997295268304,266.6704717676648,0.5989120752725645,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1474338.0,4468400,2318.1,156471491.9,398071.26,0.2897222222,61.58,25.784615384615385,0.0173845661538461,5.720000000000001,47.918376869227686,0.8400000000000001,41.01605723269154,232.23113076288288,0.4923935457146235,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4248946.0,8463310,2318.1,450940639.0,1147215.42,0.19066666670000001,112.01,25.61038461538461,0.0171828138461538,5.720000000000001,46.61649035031367,0.8400000000000001,16.71973658087314,134.67179775587374,0.4516110081511689,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3003673.0,8233806,935.6,294870578.4,780954.98,0.27,38.0,27.744615384615383,0.0189807784615384,5.933333333333334,46.173264336686266,0.9446072796934866,16.36611313535906,265.9664413250803,0.4138850716893709,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239053.0,4224208,935.6,121637833.0,322153.78,0.2939090909,70.32000000000001,27.91038461538461,0.01873584,5.933333333333334,45.00298114319055,0.9446072796934866,12.912572875795044,297.42348100074287,0.6014389736065947,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539665.0,557764,1965.5,52978913.05,140312.9,0.1197826087,69.42,22.356923076923074,0.0165012092307692,4.95,50.06422615487798,2.2666666666666666,40.54321434563572,302.3849582918888,0.4885561151221436,9,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329255.0,681027,1965.5,32322963.35,85606.3,0.18252173910000002,69.42,22.356923076923074,0.0165012092307692,4.95,48.117038245372925,2.2666666666666666,13.709008821094514,135.157698538204,0.613098850826465,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777257.0,2759652,1965.5,174473319.7,462086.82,0.1581304348,133.65,22.52692307692308,0.0165428307692307,4.95,48.71953009214425,2.2666666666666666,12.737838648501263,248.0968228110644,0.75806326361809,11,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000.0,96568,3886.9,4024970.0,10660.0,0.236,2.02,28.414615384615384,0.0209601969230769,7.475,49.48894705355826,0.5666666666666667,21.220962299940684,210.49364734887672,0.7262859679764455,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16207.0,45555,3886.9,1591041.19,4213.82,0.281,7.5,28.32384615384615,0.0208123476923076,7.475,49.24063017154531,0.5666666666666667,14.95280366724058,250.72454628486312,0.8222755535525386,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120549.0,2792657,1213.3,110004295.3,291342.74,0.23574074070000003,35.49,23.218461538461536,0.0204812861538461,6.555555555555555,45.514840250787735,0.9446072796934866,29.609620308584653,274.51789692534766,0.7352209912842501,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52005.0,106335,1213.3,5105330.85,13521.3,0.20646153850000004,68.29,23.30038461538461,0.0202801015384615,6.555555555555555,47.24884767334504,0.9446072796934866,22.13734337215309,236.35554594743465,0.5264664057428163,10,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310892.0,947744,1213.3,30520267.64,80831.92,0.27513043480000005,35.49,23.218461538461536,0.0204812861538461,6.555555555555555,45.65745685685724,0.9446072796934866,21.818703517775955,280.28199959720445,0.4783151747235766,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129752.0,260306,2412.6,12737753.84,33735.52,0.19384615380000003,65.46,26.82923076923077,0.0183690276923076,8.185714285714285,49.41791641066734,0.9446072796934866,8.553710181830795,181.213763649666,0.5704052224668419,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55258.0,154606,2412.6,5424677.86,14367.08,0.223,65.46,26.82923076923077,0.0183690276923076,8.185714285714285,46.06566057667773,0.9446072796934866,35.282262017215,141.14477987160302,0.3639554658464285,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162445.0,336416,2412.6,15947225.65,42235.7,0.2042857143,161.46,26.92192307692308,0.0181630661538461,8.185714285714285,49.19674551674149,0.9446072796934866,31.11868575357601,298.97804298196974,0.7650282193373666,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
